instance,budget,policy,mean_gap,oracle_gap,regret,winner
mcsched,10,hybrid_best_bound_depth,0.04177185920637242,0.024771171817365305,0.017000687389007115,learned_portfolio
mcsched,10,greedy_score,0.04177185920637242,0.024771171817365305,0.017000687389007115,learned_portfolio
mcsched,10,random_uniform,0.08338484818455372,0.024771171817365305,0.05861367636718841,learned_portfolio
mcsched,10,best_estimate,0.04177185920637242,0.024771171817365305,0.017000687389007115,learned_portfolio
mcsched,10,boltzmann_adaptive,0.06113515137501396,0.024771171817365305,0.036363979557648654,learned_portfolio
mcsched,10,safeguarded_hybrid,0.026292236279353634,0.024771171817365305,0.0015210644619883286,learned_portfolio
mcsched,10,budgeted_portfolio,0.06113515137501396,0.024771171817365305,0.036363979557648654,learned_portfolio
mcsched,10,instance_aware_portfolio,0.06113515137501396,0.024771171817365305,0.036363979557648654,learned_portfolio
mcsched,10,multi_feature_portfolio,0.06113515137501396,0.024771171817365305,0.036363979557648654,learned_portfolio
mcsched,10,learned_portfolio,0.024771171817365305,0.024771171817365305,0.0,learned_portfolio
mcsched,60,best_bound,0.04177185920637242,0.02001135686185683,0.02176050234451559,safeguarded_hybrid
mcsched,60,depth_first,0.04177185920637242,0.02001135686185683,0.02176050234451559,safeguarded_hybrid
mcsched,60,hybrid_best_bound_depth,0.04177185920637242,0.02001135686185683,0.02176050234451559,safeguarded_hybrid
mcsched,60,greedy_score,0.04177185920637242,0.02001135686185683,0.02176050234451559,safeguarded_hybrid
mcsched,60,random_uniform,0.053024904874484656,0.02001135686185683,0.033013548012627826,safeguarded_hybrid
mcsched,60,best_estimate,0.04177185920637242,0.02001135686185683,0.02176050234451559,safeguarded_hybrid
mcsched,60,boltzmann_adaptive,0.03039454870630872,0.02001135686185683,0.01038319184445189,safeguarded_hybrid
mcsched,60,safeguarded_hybrid,0.02001135686185683,0.02001135686185683,0.0,safeguarded_hybrid
mcsched,60,budgeted_portfolio,0.03039454870630872,0.02001135686185683,0.01038319184445189,safeguarded_hybrid
mcsched,60,instance_aware_portfolio,0.03039454870630872,0.02001135686185683,0.01038319184445189,safeguarded_hybrid
mcsched,60,multi_feature_portfolio,0.03039454870630872,0.02001135686185683,0.01038319184445189,safeguarded_hybrid
mcsched,60,learned_portfolio,0.021579610500535598,0.02001135686185683,0.0015682536386787682,safeguarded_hybrid
mcsched,300,best_bound,0.04177185920637242,0.02001135686185683,0.02176050234451559,safeguarded_hybrid
mcsched,300,depth_first,0.04177185920637242,0.02001135686185683,0.02176050234451559,safeguarded_hybrid
mcsched,300,hybrid_best_bound_depth,0.04177185920637242,0.02001135686185683,0.02176050234451559,safeguarded_hybrid
mcsched,300,greedy_score,0.04177185920637242,0.02001135686185683,0.02176050234451559,safeguarded_hybrid
mcsched,300,random_uniform,0.053024904874484656,0.02001135686185683,0.033013548012627826,safeguarded_hybrid
mcsched,300,best_estimate,0.04177185920637242,0.02001135686185683,0.02176050234451559,safeguarded_hybrid
mcsched,300,boltzmann_adaptive,0.034142942308085546,0.02001135686185683,0.014131585446228716,safeguarded_hybrid
mcsched,300,safeguarded_hybrid,0.02001135686185683,0.02001135686185683,0.0,safeguarded_hybrid
mcsched,300,budgeted_portfolio,0.04177185920637242,0.02001135686185683,0.02176050234451559,safeguarded_hybrid
mcsched,300,instance_aware_portfolio,0.04177185920637242,0.02001135686185683,0.02176050234451559,safeguarded_hybrid
mcsched,300,multi_feature_portfolio,0.04177185920637242,0.02001135686185683,0.02176050234451559,safeguarded_hybrid
mcsched,300,learned_portfolio,0.04177185920637242,0.02001135686185683,0.02176050234451559,safeguarded_hybrid
mcsched,900,best_bound,0.04177185920637242,0.02316516683733419,0.01860669236903823,safeguarded_hybrid
mcsched,900,depth_first,0.04177185920637242,0.02316516683733419,0.01860669236903823,safeguarded_hybrid
mcsched,900,hybrid_best_bound_depth,0.04177185920637242,0.02316516683733419,0.01860669236903823,safeguarded_hybrid
mcsched,900,greedy_score,0.04177185920637242,0.02316516683733419,0.01860669236903823,safeguarded_hybrid
mcsched,900,random_uniform,0.053024904874484656,0.02316516683733419,0.029859738037150467,safeguarded_hybrid
mcsched,900,best_estimate,0.04177185920637242,0.02316516683733419,0.01860669236903823,safeguarded_hybrid
mcsched,900,boltzmann_adaptive,0.03039454870630872,0.02316516683733419,0.007229381868974531,safeguarded_hybrid
mcsched,900,safeguarded_hybrid,0.02316516683733419,0.02316516683733419,0.0,safeguarded_hybrid
mcsched,900,budgeted_portfolio,0.04177185920637242,0.02316516683733419,0.01860669236903823,safeguarded_hybrid
mcsched,900,instance_aware_portfolio,0.04177185920637242,0.02316516683733419,0.01860669236903823,safeguarded_hybrid
mcsched,900,multi_feature_portfolio,0.04177185920637242,0.02316516683733419,0.01860669236903823,safeguarded_hybrid
mcsched,900,learned_portfolio,0.04177185920637242,0.02316516683733419,0.01860669236903823,safeguarded_hybrid
rail507,10,best_bound,3.2911877394636018,3.2911877394636018,0.0,best_bound
rail507,10,depth_first,3.298850574712644,3.2911877394636018,0.00766283524904221,best_bound
rail507,10,hybrid_best_bound_depth,3.2911877394636018,3.2911877394636018,0.0,best_bound
rail507,10,greedy_score,3.3007662835249043,3.2911877394636018,0.00957854406130254,best_bound
rail507,10,random_uniform,3.314176245210728,3.2911877394636018,0.022988505747126187,best_bound
rail507,10,best_estimate,3.3275862068965516,3.2911877394636018,0.03639846743294983,best_bound
rail507,10,boltzmann_adaptive,3.3218390804597697,3.2911877394636018,0.030651340996167953,best_bound
rail507,10,safeguarded_hybrid,3.2911877394636018,3.2911877394636018,0.0,best_bound
rail507,10,budgeted_portfolio,3.3218390804597697,3.2911877394636018,0.030651340996167953,best_bound
rail507,10,instance_aware_portfolio,3.3218390804597697,3.2911877394636018,0.030651340996167953,best_bound
rail507,10,multi_feature_portfolio,3.3218390804597697,3.2911877394636018,0.030651340996167953,best_bound
rail507,10,learned_portfolio,3.2911877394636018,3.2911877394636018,0.0,best_bound
rail507,60,best_bound,2.969348659003831,2.969348659003831,0.0,best_bound
rail507,60,depth_first,2.969348659003831,2.969348659003831,0.0,best_bound
rail507,60,hybrid_best_bound_depth,2.969348659003831,2.969348659003831,0.0,best_bound
rail507,60,greedy_score,3.25095785440613,2.969348659003831,0.2816091954022988,best_bound
rail507,60,random_uniform,3.2241379310344827,2.969348659003831,0.2547892720306515,best_bound
rail507,60,best_estimate,3.24904214559387,2.969348659003831,0.2796934865900389,best_bound
rail507,60,boltzmann_adaptive,3.239463601532567,2.969348659003831,0.2701149425287359,best_bound
rail507,60,safeguarded_hybrid,3.2356321839080464,2.969348659003831,0.26628352490421525,best_bound
rail507,60,budgeted_portfolio,3.239463601532567,2.969348659003831,0.2701149425287359,best_bound
rail507,60,instance_aware_portfolio,3.239463601532567,2.969348659003831,0.2701149425287359,best_bound
rail507,60,multi_feature_portfolio,3.239463601532567,2.969348659003831,0.2701149425287359,best_bound
rail507,60,learned_portfolio,3.2394636015325666,2.969348659003831,0.27011494252873547,best_bound
rail507,300,best_bound,0.011494252873563218,0.011494252873563218,0.0,best_bound
rail507,300,depth_first,0.011494252873563218,0.011494252873563218,0.0,best_bound
rail507,300,hybrid_best_bound_depth,0.011494252873563218,0.011494252873563218,0.0,best_bound
rail507,300,greedy_score,3.160919540229885,0.011494252873563218,3.1494252873563218,best_bound
rail507,300,random_uniform,3.097701149425287,0.011494252873563218,3.0862068965517238,best_bound
rail507,300,best_estimate,3.149425287356322,0.011494252873563218,3.137931034482759,best_bound
rail507,300,boltzmann_adaptive,3.1494252873563213,0.011494252873563218,3.137931034482758,best_bound
rail507,300,safeguarded_hybrid,3.1015325670498086,0.011494252873563218,3.0900383141762453,best_bound
rail507,300,budgeted_portfolio,3.149425287356322,0.011494252873563218,3.137931034482759,best_bound
rail507,300,instance_aware_portfolio,3.149425287356322,0.011494252873563218,3.137931034482759,best_bound
rail507,300,multi_feature_portfolio,3.149425287356322,0.011494252873563218,3.137931034482759,best_bound
rail507,300,learned_portfolio,3.113026819923372,0.011494252873563218,3.1015325670498086,best_bound
rail507,900,best_bound,0.011494252873563218,0.011494252873563218,0.0,best_bound
rail507,900,depth_first,0.011494252873563218,0.011494252873563218,0.0,best_bound
rail507,900,hybrid_best_bound_depth,0.011494252873563218,0.011494252873563218,0.0,best_bound
rail507,900,greedy_score,3.1168582375478926,0.011494252873563218,3.1053639846743293,best_bound
rail507,900,random_uniform,3.063218390804598,0.011494252873563218,3.0517241379310347,best_bound
rail507,900,best_estimate,3.0613026819923372,0.011494252873563218,3.049808429118774,best_bound
rail507,900,boltzmann_adaptive,3.1130268199233715,0.011494252873563218,3.101532567049808,best_bound
rail507,900,safeguarded_hybrid,2.9731800766283527,0.011494252873563218,2.9616858237547894,best_bound
rail507,900,budgeted_portfolio,3.0613026819923372,0.011494252873563218,3.049808429118774,best_bound
rail507,900,instance_aware_portfolio,3.0613026819923372,0.011494252873563218,3.049808429118774,best_bound
rail507,900,multi_feature_portfolio,3.0613026819923372,0.011494252873563218,3.049808429118774,best_bound
rail507,900,learned_portfolio,2.9731800766283527,0.011494252873563218,2.9616858237547894,best_bound
